nume,pret,sortimente,Date,RobotName,RobotVersion
Bucegi pate vegetal 200g,3.93 Lei/buc 19.65 kilogram,Pate,20171006,cora,v1
Pate vegetal cu ardei gras Mandy 200g,3.62 Lei/buc 18.10 kilogram,Pate,20171006,cora,v1
Winny pate pui 200g,1.55 Lei/buc 7.75 kilogram,Pate,20171006,cora,v1
Pate taranesc cora 140g,2.08 Lei/buc 14.86 kilogram,Pate,20171006,cora,v1
Moldova in bucate pate ficat gasca 100g,2.06 Lei/buc 20.60 kilogram,Pate,20171006,cora,v1
cora pate porc 100g,1.75 Lei/buc 17.50 kilogram,Pate,20171006,cora,v1
Pate cu ficat de porc Antrefrig 200g,4.52 Lei/buc 22.60 kilogram,Pate,20171006,cora,v1
Hame pate 75g,2.21 Lei/buc 29.47 kilogram,Pate,20171006,cora,v1
cora pate 180g,4.30 Lei/buc 23.89 kilogram,Pate,20171006,cora,v1
Bucegi pate vegetal picant 200g,3.90 Lei/buc 19.50 kilogram,Pate,20171006,cora,v1
Hame pate 75g,2.34 2.19 Lei/buc 29.20 kilogram,Pate,20171006,cora,v1
Hame pate 75g,2.36 2.14 Lei/buc 28.53 kilogram,Pate,20171006,cora,v1
cora pate 100g,1.32 Lei/buc 13.20 kilogram,Pate,20171006,cora,v1
Pate de porc cu ficat de gasca cora 120g,1.66 Lei/buc 13.83 kilogram,Pate,20171006,cora,v1
Pate vegetal cu ciuperci Bucegi 200g,3.94 Lei/buc 19.70 kilogram,Pate,20171006,cora,v1
Pate porc cu ciuperci Bucegi 120g,2.71 Lei/buc 22.58 kilogram,Pate,20171006,cora,v1
Ardealul pate pui 300g,4.27 Lei/buc 14.23 kilogram,Pate,20171006,cora,v1
Pate vegetal cu masline Inedit 100g,2.48 Lei/buc 24.80 kilogram,Pate,20171006,cora,v1
Hame pate porc 75g,2.45 2.22 Lei/buc 29.60 kilogram,Pate,20171006,cora,v1
Moldova in bucate pate ficat pui 100g,1.85 Lei/buc 18.50 kilogram,Pate,20171006,cora,v1
Pate de pasare Sadu 160g,2.66 Lei/buc 16.63 kilogram,Pate,20171006,cora,v1
Mandy pate 200g,3.70 Lei/buc 18.50 kilogram,Pate,20171006,cora,v1
Pate de pui Bucegi 300g,4.91 Lei/buc 16.37 kilogram,Pate,20171006,cora,v1
Moldova in bucate pate vegetal 100g,2.13 Lei/buc 21.30 kilogram,Pate,20171006,cora,v1
Vascar pate ficat porc,2.92 Lei/buc 24.33 kilogram,Pate,20171006,cora,v1
Scandia Sibiu pate vegetal 120g,3.52 Lei/buc 29.33 kilogram,Pate,20171006,cora,v1
Moldova in bucate pate vegetal cu ciuperci 100g,2.13 Lei/buc 21.30 kilogram,Pate,20171006,cora,v1
cora pate vegetal 200g,2.36 Lei/buc 11.80 kilogram,Pate,20171006,cora,v1
Inedit pate vegetal cu ciuperci 100g,2.48 Lei/buc 24.80 kilogram,Pate,20171006,cora,v1
Winny pate vegetal 200g,2.31 2.17 Lei/buc 10.85 kilogram,Pate,20171006,cora,v1
Winny pate vegetal 100g,1.43 Lei/buc 14.30 kilogram,Pate,20171006,cora,v1
Vascar pate ficat de curcan,2.52 Lei/buc 21.00 kilogram,Pate,20171006,cora,v1
Scandia Sibiu apertitiv vegetal cu seminte de in 120g,3.38 Lei/buc 28.17 kilogram,Pate,20171006,cora,v1
cora pate 3x78g,6.94 Lei/buc,Pate,20171006,cora,v1
Pate vegetal picant Inedit 100g,2.48 Lei/buc 24.80 kilogram,Pate,20171006,cora,v1
Scandia Sibiu pate vegetal 200g,4.91 Lei/buc 24.55 kilogram,Pate,20171006,cora,v1
Familia pate porc 150g,2.99 Lei/buc 19.93 kilogram,Pate,20171006,cora,v1
Pate cu ficat de porc Ardennes Pate Grand-mere 175g,7.09 Lei/buc 40.51 kilogram,Pate,20171006,cora,v1
Pate porc cu rata si vin Porto Pate Grand-mere 175g,7.14 Lei/buc 40.80 kilogram,Pate,20171006,cora,v1
Pate picant de porc La Piara 2x73g,10.46 Lei/buc,Pate,20171006,cora,v1
Pate cu ficat de porc si ciuperci Mushroom Pate Grand-mere 175g,6.87 6.51 Lei/buc 37.20 kilogram,Pate,20171006,cora,v1
Scandia Sibiu apertitiv vegetal cu seminte de in 200g,4.81 Lei/buc 24.05 kilogram,Pate,20171006,cora,v1
cora pate 180g,48.47 Lei/buc 269.28 kilogram,Pate,20171006,cora,v1
Pate de porc cu piper verde La Piara 100g,7.13 Lei/buc 71.30 kilogram,Pate,20171006,cora,v1
Gustare tartinabila vegetala cu ciuperci Hame 160g,3.63 Lei/buc 22.69 kilogram,Pate,20171006,cora,v1
Hame pate 80g,2.25 Lei/buc 28.13 kilogram,Pate,20171006,cora,v1
Pate de porc &#34;Iberic&#34; La Piara 2x73g,10.33 Lei/buc,Pate,20171006,cora,v1
Cora terina 180g,5.59 Lei/buc 31.06 kilogram,Pate,20171006,cora,v1
cora Masline Giantis kg,15.79 Lei/kilogram,Masline,20171006,cora,v1
cora Masline Super Atlas kg,21.44 Lei/kilogram,Masline,20171006,cora,v1
cora Masline negre fara samburi kg,17.41 Lei/kilogram,Masline,20171006,cora,v1
Aspis Masline negre naturale,22.50 18.00 Lei/kilogram,Masline,20171006,cora,v1
Kalamon Mamouth Aspis masline,28.27 Lei/kilogram,Masline,20171006,cora,v1
Super Colossal Amalthia Masline negre kg,22.24 Lei/kilogram,Masline,20171006,cora,v1
Apis masline negre Gemlik cu ulei,29.64 Lei/kilogram,Masline,20171006,cora,v1
Aspis Masline negre extra,12.49 Lei/kilogram,Masline,20171006,cora,v1
Defne Masline naturale Kalamata kg,28.37 Lei/kilogram,Masline,20171006,cora,v1
Masline Verzi cu ardei Amalthia,24.57 Lei/kilogram,Masline,20171006,cora,v1
Defne Masline negre Colosal kg,22.91 Lei/kilogram,Masline,20171006,cora,v1
Aspis Masline negre fara samburi,25.27 Lei/kilogram,Masline,20171006,cora,v1
Masline negre Mamouth Amalthia,18.10 Lei/kilogram,Masline,20171006,cora,v1
Defne Masline negre Large kg,13.56 11.90 Lei/kilogram,Masline,20171006,cora,v1
Masline negre fara samburi Amalthia,20.64 Lei/kilogram,Masline,20171006,cora,v1
Defne Masline negre Mamouth kg,26.05 Lei/kilogram,Masline,20171006,cora,v1
Amalthia Masline verzi naturale cu ardei iute kg,25.70 Lei/kilogram,Masline,20171006,cora,v1
Colosal Masline negre Apis,25.86 Lei/kilogram,Masline,20171006,cora,v1
Defne Masline negre feliate kg,24.23 21.90 Lei/kilogram,Masline,20171006,cora,v1
Atlas Masline negre,24.20 Lei/kilogram,Masline,20171006,cora,v1
Aspis masline Kalamon extra large la kg,24.18 Lei/kilogram,Masline,20171006,cora,v1
Mamouth Defne Masline negre kg,27.12 22.80 Lei/kilogram,Masline,20171006,cora,v1
Amalthia Masline negre feliate kg,20.05 Lei/kilogram,Masline,20171006,cora,v1
Masline verzi naturale Super Colossal,22.57 Lei/kilogram,Masline,20171006,cora,v1
Defne masline 260g,4.47 Lei/buc 17.88 kilogram,Masline,20171006,cora,v1
Apis Masline verzi cu ardei,31.11 Lei/kilogram,Masline,20171006,cora,v1
Defne Masline Ex Jumbo kg,19.50 Lei/kilogram,Masline,20171006,cora,v1
Aspis Masline uscate Kalamata,28.10 Lei/kilogram,Masline,20171006,cora,v1
Aspis Masline verzi cu migdale kg,51.79 Lei/kilogram,Masline,20171006,cora,v1
Defne Masline negre Giantis kg,20.82 Lei/kilogram,Masline,20171006,cora,v1
Defne masline negre 520g,9.39 Lei/buc 18.78 kilogram,Masline,20171006,cora,v1
Fora masline 175g,6.43 Lei/buc 36.74 kilogram,Masline,20171006,cora,v1
Iliada masline 500g,16.07 Lei/buc 32.14 kilogram,Masline,20171006,cora,v1
Masline verzi cu migdale Iliada 370g,15.06 Lei/buc 40.70 kilogram,Masline,20171006,cora,v1
Masline negre fara samburi Nature Bio 320g,18.36 Lei/buc 114.75 kilogram,Masline,20171006,cora,v1
Masline verzi fara samburi Nature Bio 320g,14.76 Lei/buc 92.25 kilogram,Masline,20171006,cora,v1
Defne masline 1kg,18.80 Lei/buc 18.80 kilogram,Masline,20171006,cora,v1
Nutella crema alune 400g,12.31 Lei/buc 30.78 kilogram,Miere si dulceata,20171006,cora,v1
Nutella crema cu cacao 750g,19.41 Lei/buc 25.88 kilogram,Miere si dulceata,20171006,cora,v1
Fineti crema cacao 200g,5.25 Lei/buc 26.25 kilogram,Miere si dulceata,20171006,cora,v1
Fineti crema cacao 400g,8.29 Lei/buc 20.72 kilogram,Miere si dulceata,20171006,cora,v1
Crema de alune cu cacao Nutella 200g,7.90 Lei/buc 39.50 kilogram,Miere si dulceata,20171006,cora,v1
Finetti Crema Cacao si Vanilie Bicolora 19G,0.68 Lei/buc 35.79 kilogram,Miere si dulceata,20171006,cora,v1
Fineti crema cacao 400g,9.14 8.52 Lei/buc 21.30 kilogram,Miere si dulceata,20171006,cora,v1
Raureni magiun 350g,9.46 Lei/buc 27.03 kilogram,Miere si dulceata,20171006,cora,v1
Fineti crema cacao 200g,5.51 Lei/buc 27.55 kilogram,Miere si dulceata,20171006,cora,v1
Maxim&#39;s unt arahide 340g,9.35 Lei/buc 27.50 kilogram,Miere si dulceata,20171006,cora,v1
Fineti Dips cu jucarie Kids 30g,2.09 Lei/buc,Miere si dulceata,20171006,cora,v1
Winny crema cu cacao 400g,4.83 Lei/buc 12.08 kilogram,Miere si dulceata,20171006,cora,v1
Winny gem caise 370g,4.16 Lei/buc 11.24 kilogram,Miere si dulceata,20171006,cora,v1
Roua florilor breakfast miere poliflora 950g,22.89 18.71 Lei/buc 19.69 kilogram,Miere si dulceata,20171006,cora,v1
Finetti Crema Cacao si Alune 600G,12.69 Lei/buc 21.15 kilogram,Miere si dulceata,20171006,cora,v1
Miere poliflora Albina Carpatina 750g,18.16 Lei/buc 24.21 kilogram,Miere si dulceata,20171006,cora,v1
Raureni Dulceata Visine 350G,9.88 Lei/buc 28.23 kilogram,Miere si dulceata,20171006,cora,v1
Gem de capsuni Raureni 370g,7.08 Lei/buc 19.14 kilogram,Miere si dulceata,20171006,cora,v1
Winny crema cu nuci 400g,4.98 Lei/buc 12.45 kilogram,Miere si dulceata,20171006,cora,v1
Raureni gem caise 370g,6.92 Lei/buc 18.70 kilogram,Miere si dulceata,20171006,cora,v1
Gem de prune Raureni 370g,5.53 Lei/buc 14.95 kilogram,Miere si dulceata,20171006,cora,v1
Finetti Crema Cacao Alune si Lapte 600G,13.13 Lei/buc 21.88 kilogram,Miere si dulceata,20171006,cora,v1
Winny gem piersici 370g,3.71 Lei/buc 10.03 kilogram,Miere si dulceata,20171006,cora,v1
Winny gem prune 370g,3.72 Lei/buc 10.05 kilogram,Miere si dulceata,20171006,cora,v1
Miere poliflora Albina Carpatina 400g,10.51 Lei/buc 26.28 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Albina Carpatina 400g,15.70 Lei/buc 39.25 kilogram,Miere si dulceata,20171006,cora,v1
Finetti Crema Cacao si Alune 1KG,19.89 Lei/buc 19.89 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Albina Carpatina 750g,28.55 Lei/buc 38.07 kilogram,Miere si dulceata,20171006,cora,v1
Miere poliflora Roua Florilor 275g,7.63 Lei/buc 27.75 kilogram,Miere si dulceata,20171006,cora,v1
Arovit gem fructe padure 225g,4.34 Lei/buc 19.29 kilogram,Miere si dulceata,20171006,cora,v1
cora dulceata de visine 370g,7.59 Lei/buc 20.51 kilogram,Miere si dulceata,20171006,cora,v1
Raureni dulceata 350g,13.49 Lei/buc 38.54 kilogram,Miere si dulceata,20171006,cora,v1
Miere de tei Roua Florilor 500g,13.62 Lei/buc 27.24 kilogram,Miere si dulceata,20171006,cora,v1
Gem de capsuni Arovit 360g,4.50 Lei/buc 12.50 kilogram,Miere si dulceata,20171006,cora,v1
Apidava miere poliflora 500g,13.15 Lei/buc 26.30 kilogram,Miere si dulceata,20171006,cora,v1
Eco di Melio miere 500g,16.93 16.08 Lei/buc 32.16 kilogram,Miere si dulceata,20171006,cora,v1
Gem de capsuni Winny 360g,4.67 Lei/buc 12.97 kilogram,Miere si dulceata,20171006,cora,v1
Gem de piersici Raureni 370g,4.97 Lei/buc 13.43 kilogram,Miere si dulceata,20171006,cora,v1
Crema de alune cu cacao fara zahar adaugat Monteoro 350g,14.29 Lei/buc 40.83 kilogram,Miere si dulceata,20171006,cora,v1
Crema de cacao si crema lapte Fineti Double Spread 1kg,20.72 Lei/buc 20.72 kilogram,Miere si dulceata,20171006,cora,v1
Eco di Melio miere 500g,26.77 25.44 Lei/buc 50.88 kilogram,Miere si dulceata,20171006,cora,v1
Gem de visine Raureni 370g,7.06 Lei/buc 19.08 kilogram,Miere si dulceata,20171006,cora,v1
Piure de castane Raureni 350g,11.70 Lei/buc 33.43 kilogram,Miere si dulceata,20171006,cora,v1
Roua florilor miere 950g,24.45 Lei/buc 25.74 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Roua Florilor 275g,12.72 Lei/buc 46.25 kilogram,Miere si dulceata,20171006,cora,v1
Gem de zmeura Winny 360g,4.67 Lei/buc 12.97 kilogram,Miere si dulceata,20171006,cora,v1
Gem de caise Arovit 360g,4.62 Lei/buc 12.83 kilogram,Miere si dulceata,20171006,cora,v1
Miere de tei Roua Florilor 275g,8.17 Lei/buc 29.71 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de cirese Raureni 350g,8.63 Lei/buc 24.66 kilogram,Miere si dulceata,20171006,cora,v1
Arovit gem visine 360g,4.59 Lei/buc 12.75 kilogram,Miere si dulceata,20171006,cora,v1
Arovit gem caise 225g,4.34 Lei/buc 19.29 kilogram,Miere si dulceata,20171006,cora,v1
Gem de cirese Winny 360g,4.30 Lei/buc 11.94 kilogram,Miere si dulceata,20171006,cora,v1
Nature Bio gem caise 375g,10.54 Lei/buc 28.49 kilogram,Miere si dulceata,20171006,cora,v1
cora dulceata de capsuni 370g,7.59 Lei/buc 20.51 kilogram,Miere si dulceata,20171006,cora,v1
Gem cirese negre St. Dalfour 284g,11.13 Lei/buc 39.19 kilogram,Miere si dulceata,20171006,cora,v1
Allos unt arahide227g,19.83 Lei/buc 87.36 kilogram,Miere si dulceata,20171006,cora,v1
cora dulceata de afine 370g,12.19 Lei/buc 32.95 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata capsuni El Rashidi El Mizan 340g,6.81 Lei/buc 20.03 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata smochine El Rashidi El Mizan 340g,6.59 Lei/buc 19.38 kilogram,Miere si dulceata,20171006,cora,v1
Serbet de trandafir Daily 200g,7.51 6.30 Lei/buc 31.50 kilogram,Miere si dulceata,20171006,cora,v1
cora crema cu alune 750g,14.93 Lei/buc 19.91 kilogram,Miere si dulceata,20171006,cora,v1
Gem de mure Winny 360g,4.67 Lei/buc 12.97 kilogram,Miere si dulceata,20171006,cora,v1
Polen granule Albina Carpatica 110g,11.45 Lei/buc 104.09 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de caise Arovit 340g,7.36 Lei/buc 21.65 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata fructe de padure Arovit 340g,7.34 Lei/buc 21.59 kilogram,Miere si dulceata,20171006,cora,v1
Crema tartinabila Nature Bio 400g,15.73 Lei/buc 39.32 kilogram,Miere si dulceata,20171006,cora,v1
"Gem asortat de capsuni Arovit 1,4Kg",11.93 Lei/buc 8.52 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de afine Bun de Tot Dacia Plant 360g,20.19 Lei/buc 56.08 kilogram,Miere si dulceata,20171006,cora,v1
Bio All Green crema desert 400g,21.96 Lei/buc 54.90 kilogram,Miere si dulceata,20171006,cora,v1
Miere poliflora Roua florilor 250g,7.81 Lei/buc 31.24 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Roua florilor 250g,13.78 Lei/buc 55.12 kilogram,Miere si dulceata,20171006,cora,v1
Miere de tei Fagurele Auriu 500g,15.21 Lei/buc 30.42 kilogram,Miere si dulceata,20171006,cora,v1
Miere poliflora Roua florilor 500g,13.69 Lei/buc 27.38 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Roua florilor 500g,22.66 Lei/buc 45.32 kilogram,Miere si dulceata,20171006,cora,v1
Crema de ciocolata neagra tartinabila Nusco 400g,9.66 Lei/buc 24.15 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Roua Florilor 950g,40.34 Lei/buc 42.46 kilogram,Miere si dulceata,20171006,cora,v1
Nature Bio dulceata zmeura 325g,13.18 Lei/buc 40.55 kilogram,Miere si dulceata,20171006,cora,v1
Fagurele Auriu Miere 950G,24.43 Lei/buc 25.72 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata din fructe de padure Bun de Tot Dacia Plant 360g,20.19 Lei/buc 56.08 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Roua Florilor 500g,21.72 Lei/buc 43.44 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de capsuni Arovit 340g,7.41 Lei/buc 23.16 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de mure Raureni 350g,9.75 Lei/buc 27.86 kilogram,Miere si dulceata,20171006,cora,v1
Raureni Dulceata Coacaze 350G,8.69 Lei/buc 24.83 kilogram,Miere si dulceata,20171006,cora,v1
Gem de caise St. Dalfour 284g,11.20 Lei/buc 39.44 kilogram,Miere si dulceata,20171006,cora,v1
cora dulceata 370g,7.02 Lei/buc 18.97 kilogram,Miere si dulceata,20171006,cora,v1
Miere de floarea soarelui 100% naturala Fagurele Auriu 950g,24.20 Lei/buc 25.47 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de ardei iute Bunatati de Topoloveni 270g,8.98 Lei/buc 33.26 kilogram,Miere si dulceata,20171006,cora,v1
Olympia dulceata de zmeura 300 g,11.03 Lei/buc 36.77 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de visine Arovit 335g,7.50 Lei/buc 22.06 kilogram,Miere si dulceata,20171006,cora,v1
Gem 4 fructe St. Dalfour 284g,11.26 Lei/buc 39.65 kilogram,Miere si dulceata,20171006,cora,v1
Olympia dulceata de mure 300 g,9.74 Lei/buc 32.47 kilogram,Miere si dulceata,20171006,cora,v1
Olympia dulceata de trandafiri 300 g,10.45 Lei/buc 34.83 kilogram,Miere si dulceata,20171006,cora,v1
Gem de visine Winny 370g,4.72 Lei/buc 12.76 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Albina Carpatina 500g,21.75 Lei/buc 43.50 kilogram,Miere si dulceata,20171006,cora,v1
Gem extra de capsuni Nature Bio 375g,10.54 Lei/buc 28.11 kilogram,Miere si dulceata,20171006,cora,v1
Gem afine St. Dalfour 284g,12.97 Lei/buc 45.67 kilogram,Miere si dulceata,20171006,cora,v1
Gem de zmeura St. Dalfour 284g,11.31 Lei/buc 39.82 kilogram,Miere si dulceata,20171006,cora,v1
Miere de albine ecologica tei Fagurele Auriu 400g,13.19 Lei/buc 32.97 kilogram,Miere si dulceata,20171006,cora,v1
Gem extra de cirese negre Schwartau 340g,12.02 Lei/buc 35.35 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de gogonele cu nuci Bunatati de Topoloveni 340g,7.74 Lei/buc 22.76 kilogram,Miere si dulceata,20171006,cora,v1
Scwartau dulceata 340g,11.85 Lei/buc 34.85 kilogram,Miere si dulceata,20171006,cora,v1
cora dulceata 240g,7.02 Lei/buc 29.25 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam Fagurele Auriu 500g,22.94 Lei/buc 45.88 kilogram,Miere si dulceata,20171006,cora,v1
Fagurele Auriu Miere Tei 950G,25.76 Lei/buc 27.12 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de dovleac Bunatati de Topoloveni 340g,7.30 Lei/buc 29.20 kilogram,Miere si dulceata,20171006,cora,v1
Olympia dulceata de capsuni 300 g,9.74 Lei/buc 32.47 kilogram,Miere si dulceata,20171006,cora,v1
cora dulceata 370g,6.14 Lei/buc 16.59 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata zmeura El Rashidi El Mizan 340g,7.18 Lei/buc 21.12 kilogram,Miere si dulceata,20171006,cora,v1
Fagurele Auriu Miere 500G,14.52 Lei/buc 29.04 kilogram,Miere si dulceata,20171006,cora,v1
Nature Bio Gem De Portocale 370G,10.54 Lei/buc 28.49 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de struguri Raureni 350 g,8.40 Lei/buc 24.00 kilogram,Miere si dulceata,20171006,cora,v1
Pasta de macese Bun de tot Dacia Plant 360g,18.17 Lei/buc 50.47 kilogram,Miere si dulceata,20171006,cora,v1
Crema de ciocolata alba tartinabila Nusco 400g,11.12 Lei/buc 27.80 kilogram,Miere si dulceata,20171006,cora,v1
Olympia dulceata visine 300g,9.74 Lei/buc 32.47 kilogram,Miere si dulceata,20171006,cora,v1
Scwartau dulceata 340g,11.95 Lei/buc 35.15 kilogram,Miere si dulceata,20171006,cora,v1
cora dulceata de trandafir 240g,6.14 Lei/buc 25.58 kilogram,Miere si dulceata,20171006,cora,v1
Gem de kiwi cora 300g,6.14 Lei/buc 20.47 kilogram,Miere si dulceata,20171006,cora,v1
Serbet de capsuni Daily 200g,7.51 6.30 Lei/buc 31.50 kilogram,Miere si dulceata,20171006,cora,v1
Apis miere 250g,11.24 Lei/buc 44.96 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata extra de fructe de padure Schwartau 340g,12.07 Lei/buc 35.50 kilogram,Miere si dulceata,20171006,cora,v1
Patrimoine Gourmand gem 325g,10.54 Lei/buc 32.43 kilogram,Miere si dulceata,20171006,cora,v1
Roua Dulceata de Afine 250g,10.73 Lei/buc 42.92 kilogram,Miere si dulceata,20171006,cora,v1
Olympia dulceata de caise 300 g,9.74 Lei/buc 32.47 kilogram,Miere si dulceata,20171006,cora,v1
Energizant cu polen si laptisor Albina Carpatina 360g,18.71 Lei/buc 51.97 kilogram,Miere si dulceata,20171006,cora,v1
Miere de salcam cu fagure Fagurele Auriu 400g,20.28 Lei/buc 50.70 kilogram,Miere si dulceata,20171006,cora,v1
Ana are dulceata de nuci verzi 320g,32.33 Lei/buc 101.03 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata Extra de capsuni Bonne Maman 370g,14.08 Lei/buc 38.05 kilogram,Miere si dulceata,20171006,cora,v1
Miere de coriandru Fagurele Auriu 400g,14.22 Lei/buc 35.55 kilogram,Miere si dulceata,20171006,cora,v1
Energizant cu propolis Albina Carpatina 360g,16.17 Lei/buc 44.92 kilogram,Miere si dulceata,20171006,cora,v1
cora crema cu alune 400g,10.99 Lei/buc 27.47 kilogram,Miere si dulceata,20171006,cora,v1
Winny dulceata 370g,7.80 Lei/buc 21.08 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de cirese albe cora 240g,7.02 Lei/buc 29.25 kilogram,Miere si dulceata,20171006,cora,v1
Gem de piersici Olympia 340g,7.10 Lei/buc 20.88 kilogram,Miere si dulceata,20171006,cora,v1
Gem de visine Olympia 340g,7.64 Lei/buc 22.47 kilogram,Miere si dulceata,20171006,cora,v1
Angelis dulceata de zmeura 680 g,19.86 Lei/buc 29.21 kilogram,Miere si dulceata,20171006,cora,v1
Schwartau Dulceata de afine 340g,15.60 Lei/buc 45.88 kilogram,Miere si dulceata,20171006,cora,v1
Miere poliflora Fagurele Auriu 50x15g,22.13 Lei/buc,Miere si dulceata,20171006,cora,v1
Gem de prune Olympia 340g,6.28 Lei/buc 18.47 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata Extra de zmeura Bonne Maman 370g,17.20 Lei/buc 46.49 kilogram,Miere si dulceata,20171006,cora,v1
Bonne Maman marmelada portocale 370g,11.54 Lei/buc 31.19 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata Extra de visine Bonne Maman 370g,17.20 Lei/buc 46.49 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de ceapa Bunatati de Topoloveni 270g,8.24 Lei/buc 32.96 kilogram,Miere si dulceata,20171006,cora,v1
Roua Dulceata de Caise 250g,9.43 Lei/buc 37.72 kilogram,Miere si dulceata,20171006,cora,v1
Gem de caise rosii de Roussillon Patrimoine Gourmand 325g,11.42 Lei/buc 35.14 kilogram,Miere si dulceata,20171006,cora,v1
Angelis dulceata de coacaze negre 680 g,19.86 Lei/buc 29.21 kilogram,Miere si dulceata,20171006,cora,v1
Bonne Maman dulceata 4 fructe 370g,14.09 Lei/buc 38.08 kilogram,Miere si dulceata,20171006,cora,v1
Dulceata de caise Bonne Maman 370g,13.99 Lei/buc 37.81 kilogram,Miere si dulceata,20171006,cora,v1
Angelis dulceata de struguri 250 ml,10.99 Lei/buc 34.34 kilogram,Miere si dulceata,20171006,cora,v1
Angelis dulceata de aronia 250 ml,10.99 Lei/buc 34.34 kilogram,Miere si dulceata,20171006,cora,v1
Gutui cu ghimbir Bunatati de Topoloveni 270g,6.55 Lei/buc 24.26 kilogram,Miere si dulceata,20171006,cora,v1
Angelis prune uscate in glazura 150g,8.84 Lei/buc 58.93 kilogram,Miere si dulceata,20171006,cora,v1
Winny Compot Ananas Bucati 565G,4.39 Lei/buc 7.74 kilogram,Compot,20171006,cora,v1
Ananas rondele Winny 565g,4.87 Lei/buc 8.59 kilogram,Compot,20171006,cora,v1
Winny compot 700g,5.01 Lei/buc 7.16 kilogram,Compot,20171006,cora,v1
Dole tropical gold compot 567g,9.76 Lei/buc 17.21 kilogram,Compot,20171006,cora,v1
Dole tropical gold compot 567g,9.82 Lei/buc 17.32 kilogram,Compot,20171006,cora,v1
Raureni Compot de Piersici 700g,6.49 Lei/buc 9.01 kilogram,Compot,20171006,cora,v1
Compot de piersici Olympia 700g,8.23 Lei/buc 11.76 kilogram,Compot,20171006,cora,v1
Compot de piersici cora 680g,5.79 Lei/buc 8.51 kilogram,Compot,20171006,cora,v1
cora compot 700g,6.29 Lei/buc 8.99 kilogram,Compot,20171006,cora,v1
Ananas bucati in sirop slab indulcit Vertis Greens 565g,6.34 Lei/buc 11.22 kilogram,Compot,20171006,cora,v1
cora compot 250g,6.85 Lei/buc 27.40 kilogram,Compot,20171006,cora,v1
corabioara compot ananas bucati 567g,6.02 Lei/buc 10.62 kilogram,Compot,20171006,cora,v1
Winny compot 720g,6.09 Lei/buc 8.46 kilogram,Compot,20171006,cora,v1
Raureni Compot de prune 720g,5.10 Lei/buc 7.08 kilogram,Compot,20171006,cora,v1
cora compot 720g,10.99 Lei/buc 15.26 kilogram,Compot,20171006,cora,v1
cora compot 225g,5.27 Lei/buc 23.42 kilogram,Compot,20171006,cora,v1
Goodys Compot Ananas 565g,8.72 Lei/buc 15.43 kilogram,Compot,20171006,cora,v1
Compot de struguri Winny 720ml,5.49 Lei/buc 7.63 kilogram,Compot,20171006,cora,v1
cora compot 565g,7.02 Lei/buc 28.08 kilogram,Compot,20171006,cora,v1
Goody's Ananas Bucati in Sirop 565g,7.01 6.62 Lei/buc 11.72 kilogram,Compot,20171006,cora,v1
Compot de prune cora 680g,4.39 Lei/buc 6.10 kilogram,Compot,20171006,cora,v1
Piersici decojite in sirop slab indulcit Sun Food 820g,7.49 Lei/buc 9.13 kilogram,Compot,20171006,cora,v1
Olympia Gourmet compot caise 580 ml,6.76 Lei/buc 11.66 litru,Compot,20171006,cora,v1
Jacobs Kronung cafea 250g,11.06 Lei/buc 44.24 kilogram,Cafea,20171006,cora,v1
Jacobs Kronung cafea 500g,22.50 Lei/buc 45.00 kilogram,Cafea,20171006,cora,v1
Amaroy cafea 500g,17.71 Lei/buc 35.42 kilogram,Cafea,20171006,cora,v1
Doncafe Selected 250g,10.49 Lei/buc,Cafea,20171006,cora,v1
